"user_id","status_id","lng","lat"
"28222434","1301264883481276417",NA,NA
"1243274369066921984","1301264883476963328",NA,NA
"1029739388148875264","1301264883472830464",NA,NA
"15273127","1301264883430887425",NA,NA
"877158459208347648","1301264883418386433",NA,NA
"2285649374","1301264883409997825",NA,NA
"1024418115487182848","1301264883401527298",NA,NA
"64204391","1301264883389026305",NA,NA
"4873180775","1301264883380637697",NA,NA
"891569794557906945","1301264883367972865",NA,NA
"1626715710","1301264883355353090",NA,NA
"108788135","1301264883351199744",NA,NA
"1262069006636388353","1301264883309256705",NA,NA
"25114343","1301264883309252608",NA,NA
"1219821813212925952","1301264883309215744",-117.4626981,34.1081607
"729345714984128512","1301264883305115649",NA,NA
"3530198953","1301264883292483590",NA,NA
"173589466","1301264883283931137",NA,NA
"1012141945374863360","1301264883246419970",NA,NA
"46107091","1301264883246391299",NA,NA
"22227448","1301264883242147846",NA,NA
"830246320627671040","1301264883242106882",NA,NA
"933035932361506816","1301264883233599488",NA,NA
"866834329372160000","1301264883221180416",NA,NA
"342930873","1301264883200258049",NA,NA
"875767184563216384","1301264883196063755",NA,NA
"121656624","1301264883166490626",NA,NA
"985261814178074625","1301264883158339589",NA,NA
"855992843881648129","1301264883141488640",NA,NA
"2801057213","1301264883137343488",NA,NA
"717468384015859712","1301264883137286144",NA,NA
"1273528701548924928","1301264883116318722",NA,NA
"2873283034","1301264883091156992",NA,NA
"1290690246049443842","1301264883091148801",NA,NA
"1106619785599692800","1301264883070181376",NA,NA
"1893754938","1301264883044950016",NA,NA
"1093750692","1301264883044868096",NA,NA
"3016213066","1301264883032481795",NA,NA
"865281620173049857","1301264883032481794",NA,NA
"1219806167901392897","1301264883011530754",NA,NA
"3291162302","1301264883007156224",NA,NA
"194133508","1301264883003076608",NA,NA
"116900847","1301264882973716486",NA,NA
"60678882","1301264882973552640",NA,NA
"887478377707298817","1301264882956791808",NA,NA
"2601011130","1301264882952740865",NA,NA
"429561591","1301264882948546567",NA,NA
"1203269548402716678","1301264882944311297",NA,NA
"816433094","1301264882944237568",NA,NA
"103664819","1301264882936033282",NA,NA
"1125124434183032837","1301264882931826692",NA,NA
"457269604","1301264882931818500",NA,NA
"17496528","1301264882931646464",NA,NA
"95746111","1301264882915053569",NA,NA
"821413261799260164","1301264882910797827",NA,NA
"531854855","1301264882902339584",NA,NA
"848081553368416256","1301264882881363968",NA,NA
"1240216547072729088","1301264882877247491",NA,NA
"17574702","1301264882860535808",NA,NA
"3174169742","1301264882852003841",NA,NA
"17393382","1301264882843742209",NA,NA
"470600889","1301264882839490566",NA,NA
"244643016","1301264882835357697",NA,NA
"1104214898","1301264882831065097",NA,NA
"803045609078853632","1301264882814255104",NA,NA
"3183665034","1301264882805936128",NA,NA
"717797413910515713","1301264882797436928",NA,NA
"928847905817026560","1301264882793435138",NA,NA
"912056107690070016","1301264882793435136",NA,NA
"2894993258","1301264882784899072",NA,NA
"1067209058233532416","1301264882759802893",NA,NA
"874369189","1301264882751418374",NA,NA
"327514910","1301264882743025666",NA,NA
"600648807","1301264882742951937",NA,NA
"923300778","1301264882730438656",NA,NA
"940031307807039488","1301264882722054146",NA,NA
"814624982","1301264882722050049",-98.49453,29.49927
"898012448","1301264882717921281",NA,NA
"3276243294","1301264882692694028",NA,NA
"840647861549309952","1301264882684264449",NA,NA
"49300489","1301264882675875842",NA,NA
"830538315036229632","1301264882671792142",NA,NA
"720805626927058945","1301264882667524096",NA,NA
"2288847752","1301264882663329794",NA,NA
"1883965741","1301264882659192835",NA,NA
"1283146990562553858","1301264882642419714",NA,NA
"1370029777","1301264882638168065",NA,NA
"1455409596","1301264882613063681",NA,NA
"57687613","1301264882613051399",NA,NA
"59127081","1301264882600488968",NA,NA
"140239280","1301264882524807169",NA,NA
"627097808","1301264882516586497",NA,NA
"2972418766","1301264882512334849",NA,NA
"886616740855255040","1301264882508201987",NA,NA
"860601814659592192","1301264882508144641",NA,NA
"44416770","1301264882503876608",NA,NA
"759051774502301696","1301264882499805187",NA,NA
"19393766","1301264882487169031",NA,NA
"1083852192539389952","1301264882483027969",NA,NA
"1162314637653807104","1301264882478845952",NA,NA
"865629792158138368","1301264882470354944",NA,NA
"1195869690934874112","1301264882440916992",NA,NA
"1168924850775347206","1301264882399162368",NA,NA
"171306864","1301264882394755072",NA,NA
"1147592977172369414","1301264882390634496",NA,NA
"2593816587","1301264882361421824",NA,NA
"177713045","1301264882361344001",NA,NA
"1193519386478419968","1301264882357207041",NA,NA
"895582849","1301264882357145600",NA,NA
"543813466","1301264882336182275",NA,NA
"603616993","1301264882336174083",NA,NA
"34533138","1301264882331942912",NA,NA
"16643057","1301264882327789568",-73.9685415,40.780709
"1007437023957913600","1301264882319454215",NA,NA
"250667561","1301264882319450116",NA,NA
"801424286250631168","1301264882298507264",NA,NA
"868260216453947392","1301264882294231040",NA,NA
"953447039542554624","1301264882289975296",NA,NA
"1613442698","1301264882269147141",NA,NA
"1243246887064473608","1301264882264944642",NA,NA
"1885408069","1301264882264924160",NA,NA
"1155863108767879168","1301264882260684802",NA,NA
"1293105192","1301264882256363520",NA,NA
"3011045127","1301264882252369920",NA,NA
"987651271","1301264882252169218",NA,NA
"3169483038","1301264882247974917",NA,NA
"1668556807","1301264882243952640",NA,NA
"1291135251515715586","1301264882243760128",NA,NA
"4158406287","1301264882227122178",NA,NA
"1055718649116286976","1301264882227060736",NA,NA
"1011001850454265858","1301264882214539265",NA,NA
"2673760190","1301264882210349059",NA,NA
"1909800750","1301264882201841664",NA,NA
"237031246","1301264882193571841",NA,NA
"31500494","1301264882185236480",NA,NA
"1177774303045177344","1301264882172604416",NA,NA
"1125398642406383618","1301264882168463361",NA,NA
"853340048774889472","1301264882168406016",NA,NA
"763761633445445633","1301264882164207618",NA,NA
"192024896","1301264882164068352",NA,NA
"1301200100967018497","1301264882151632896",NA,NA
"259285070","1301264882147393536",NA,NA
"4921056900","1301264882139095043",NA,NA
"174483668","1301264882122199040",-118.2422274,33.966404
"1166758376908427269","1301264882118127618",NA,NA
"501832685","1301264882118078465",NA,NA
"1289223229","1301264882101346305",NA,NA
"839157838392004608","1301264882092908545",NA,NA
"40040782","1301264882084589568",NA,NA
"207736995","1301264882084577282",NA,NA
"1061746992538370051","1301264882080374785",NA,NA
"797579528","1301264882076188672",NA,NA
"19185114","1301264882071994372",NA,NA
"27751099","1301264882071818240",NA,NA
"301792954","1301264882067742725",NA,NA
"38438156","1301264882051018757",NA,NA
"1192552087592349697","1301264882021662726",NA,NA
"764412749485080576","1301264882017411072",NA,NA
"4231821111","1301264882000592897",NA,NA
"1191023708707545090","1301264882000560128",NA,NA
"53979469","1301264881983815680",NA,NA
"450342016","1301264881971335176",NA,NA
"982245956073668613","1301264881967140864",NA,NA
"710835384","1301264881967136769",NA,NA
"1198497149706784768","1301264881967083522",NA,NA
"1253950748817268736","1301264881954557958",NA,NA
"14225381","1301264881929289729",NA,NA
"399225648","1301264881925197824",NA,NA
"789829244943761408","1301264881912549376",NA,NA
"1559780652","1301264881912430592",NA,NA
"357255709","1301264881887318016",NA,NA
"109037216","1301264881866412033",NA,NA
"110408053","1301264881853882368",NA,NA
"704724252532961280","1301264881845374977",NA,NA
"144313849","1301264881837125634",NA,NA
"23604785","1301264881820282880",NA,NA
"932962231591071744","1301264881786785799",NA,NA
"3028585335","1301264881782530048",NA,NA
"1015108000313421824","1301264881778331649",NA,NA
"229471011","1301264881757421568",NA,NA
"1022592714871906304","1301264881748979712",NA,NA
"1166718535793594368","1301264881744777217",NA,NA
"1105234656","1301264881744670721",NA,NA
"964184640423645184","1301264881732247553",NA,NA
"26802990","1301264881732157445",NA,NA
"4250231532","1301264881732083712",NA,NA
"247275407","1301264881728065539",NA,NA
"795664647525437444","1301264881723768834",NA,NA
"1145924721780940800","1301264881715470338",NA,NA
"1270913059754700800","1301264881715355648",NA,NA
"929210303686107137","1301264881707089923",NA,NA
"787666108358746112","1301264881686122498",NA,NA
"143576271","1301264881673482241",NA,NA
"18025295","1301264881669160960",NA,NA
"1159972615588651009","1301264881660891140",NA,NA
"1244341063143260167","1301264881614757889",NA,NA
"1289317481925029892","1301264881610559489",NA,NA
"1251286049059491842","1301264881589653512",NA,NA
"3149384506","1301264881589596160",NA,NA
"1117263752724922369","1301264881572884482",NA,NA
"1030829425","1301264881564487681",NA,NA
"2183593609","1301264881564311553",NA,NA
"25445785","1301264881560281091",NA,NA
"707432781492699137","1301264881534951424",NA,NA
"544819255","1301264881530949634",NA,NA
"314329092","1301264881530929154",NA,NA
"4084589240","1301264881518247944",NA,NA
"201555589","1301264881518215168",NA,NA
"381316514","1301264881493012480",NA,NA
"713322006159167490","1301264881472204800",NA,NA
"3387381939","1301264881467953152",NA,NA
"897235966276116480","1301264881459572738",NA,NA
"704419100211224576","1301264881455443969",NA,NA
"329940517","1301264881446912001",NA,NA
"705461696999981060","1301264881434402817",NA,NA
"912469926451048448","1301264881430167552",NA,NA
"889950524778393601","1301264881421819909",NA,NA
"801162176039895040","1301264881413427205",NA,NA
"1084954685021122561","1301264881413427203",NA,NA
"528717698","1301264881413427202",NA,NA
"490419191","1301264881358974976",NA,NA
"1212841148986691584","1301264881354551297",NA,NA
"3333080151","1301264881346383877",NA,NA
"751173269072465920","1301264881346174976",NA,NA
"1047516909791563776","1301264881325346816",NA,NA
"108433481","1301264881295949825",NA,NA
"870692854787485698","1301264881279275013",NA,NA
"833324783127449600","1301264881279209474",NA,NA
"118574251","1301264881262440450",NA,NA
"3078672341","1301264881258237953",NA,NA
"625800439","1301264881254051840",NA,NA
"1267678286756278272","1301264881253982208",NA,NA
"2902300502","1301264881237123073",NA,NA
"734427072005869568","1301264881233125376",NA,NA
"19503127","1301264881233035267",NA,NA
"1183390615909720071","1301264881224577024",NA,NA
"1039319036423806976","1301264881216303105",NA,NA
"982366847688257536","1301264881207767041",NA,NA
"631596310","1301264881199599616",NA,NA
"1211454234656268293","1301264881199570945",NA,NA
"190337213","1301264881195323392",NA,NA
"1049887772","1301264881182814210",NA,NA
"1282965635064987653","1301264881157513217",NA,NA
"2478381612","1301264881144836096",NA,NA
"1082150674878492673","1301264881136484352",NA,NA
"43248955","1301264881132294144",NA,NA
"45029169","1301264881128288258",NA,NA
"1105654165022232577","1301264881119682560",NA,NA
"16213179","1301264881115635712",NA,NA
"1228180194327818240","1301264881115570176",NA,NA
"1260392431","1301264881107304449",NA,NA
"730848414611718144","1301264881090469889",NA,NA
"1297637857847205888","1301264881086164992",NA,NA
"295378343","1301264881065193472",NA,NA
"803748402789916672","1301264881060999168",NA,NA
"10197152","1301264881052602368",NA,NA
"922882950903009280","1301264881035939841",NA,NA
"935745163862962176","1301264881031819266",NA,NA
"961612612780920833","1301264881031749633",NA,NA
"717363","1301264881031745536",NA,NA
"1204703849715552257","1301264881015025664",NA,NA
"4862790797","1301264880985669640",NA,NA
"237413764","1301264880977223687",NA,NA
"237357841","1301264880968912896",NA,NA
"1009748496306589696","1301264880964702210",NA,NA
"965663840166916100","1301264880960516096",NA,NA
"846807589","1301264880960372736",NA,NA
"1175891205156220928","1301264880926949377",NA,NA
"922205172113313792","1301264880897601537",NA,NA
"634059785","1301264880893267968",NA,NA
"876513076295720960","1301264880889221121",NA,NA
"734528509394231296","1301264880888999936",NA,NA
"1018204251334426624","1301264880884826112",NA,NA
"1018204251334426624","1301264880046018561",NA,NA
"797075134083371008","1301264880880832512",NA,NA
"1564730946","1301264880872415233",NA,NA
"3727131557","1301264880847200257",NA,NA
"754112818299809792","1301264880842887169",NA,NA
"913310024675549186","1301264880838770692",NA,NA
"281820132","1301264880830427137",NA,NA
"1520820090","1301264880822038528",NA,NA
"1095735541943943169","1301264880801120256",NA,NA
"7965782","1301264880801116160",-81.4548735,30.6522095
"774304339921870848","1301264880801058817",NA,NA
"16271858","1301264880792752129",NA,NA
"2627060080","1301264880784285697",NA,NA
"863886569073258496","1301264880767586304",NA,NA
"1033756964","1301264880725626881",NA,NA
"2920726547","1301264880708845573",NA,NA
"1037830767198388225","1301264880704450562",NA,NA
"709179034865954816","1301264880696164353",NA,NA
"1141353138294874112","1301264880687878144",NA,NA
"51013744","1301264880679489536",NA,NA
"1097098871916904448","1301264880671117313",NA,NA
"237593267","1301264880666804224",NA,NA
"63268146","1301264880654266369",NA,NA
"430818121","1301264880650125312",NA,NA
"2869816054","1301264880624979969",NA,NA
"1158961425173245954","1301264880624971776",NA,NA
"3100176504","1301264880624906241",NA,NA
"508210281","1301264880608083968",NA,NA
"1237966542207320065","1301264880587112456",NA,NA
"1215220518330257408","1301264880578723841",NA,NA
"43888143","1301264880566259713",NA,NA
"1228073435571593222","1301264880557793280",-81.9225355,41.4117025
"327192542","1301264880553455618",NA,NA
"22768457","1301264880536899589",NA,NA
"2227792002","1301264880532697090",NA,NA
"67331057","1301264880532484096",NA,NA
"16982828","1301264880528318464",NA,NA
"870807562882568195","1301264880515850246",NA,NA
"1381151702","1301264880499150848",NA,NA
"1300327966493163520","1301264880494755841",NA,NA
"188886395","1301264880490733572",NA,NA
"291320169","1301264880469716993",NA,NA
"2676830876","1301264880457134081",NA,NA
"3695270960","1301264880448794624",NA,NA
"324149869","1301264880440430592",NA,NA
"618477805","1301264880427819010",NA,NA
"4847152281","1301264880427769859",NA,NA
"1153749412360986625","1301264880423571457",NA,NA
"1212437961905586176","1301264880419459073",NA,NA
"375948520","1301264880419430401",NA,NA
"1495481785","1301264880406859777",NA,NA
"1096140892065447942","1301264880402661376",NA,NA
"1170052376876716033","1301264880398479362",NA,NA
"248836405","1301264880389898241",NA,NA
"17130917","1301264880385830913",NA,NA
"413097555","1301264880381689857",NA,NA
"1190365935070261248","1301264880373301253",NA,NA
"55668870","1301264880369008641",NA,NA
"944060879791849474","1301264880364924928",NA,NA
"337486796","1301264880348073990",NA,NA
"299431691","1301264880343883776",NA,NA
"141866886","1301264880335335424",NA,NA
"27791686","1301264880318775297",NA,NA
"1158287380060807169","1301264880310390786",NA,NA
"2991832274","1301264880268263424",NA,NA
"3412394894","1301264880247300096",NA,NA
"1253161568801611776","1301264880243269638",NA,NA
"2479269507","1301264880209625096",NA,NA
"162301746","1301264880180146176",NA,NA
"245531035","1301264880167682048",NA,NA
"95370058","1301264880159174657",NA,NA
"3024151950","1301264880155144193",NA,NA
"1363500883","1301264880150827008",NA,NA
"832082023003066368","1301264880138366977",NA,NA
"1219589602354384897","1301264880129933316",NA,NA
"957180590465273856","1301264880129851392",NA,NA
"18960858","1301264880125857794",NA,NA
"313841272","1301264880121585664",NA,NA
"1104435078405472256","1301264880108961793",NA,NA
"131053572","1301264880088084482",NA,NA
"106228835","1301264880088080395",NA,NA
"2973044603","1301264880087871488",NA,NA
"1214655980","1301264880050331648",NA,NA
"791069997086810112","1301264880046149640",NA,NA
"1266686708990513152","1301264880033574916",NA,NA
"475838658","1301264880029372417",NA,NA
"1121076356626952193","1301264880016687105",NA,NA
"5856182","1301264880008409091",NA,NA
"356531362","1301264880004198401",NA,NA
"1069461192199016448","1301264879999909900",NA,NA
"93073834","1301264879970590720",NA,NA
"302275690","1301264879966466049",NA,NA
"738229117024276480","1301264879957864448",NA,NA
"936004310835408896","1301264879953866753",NA,NA
"1123137697","1301264879949680641",NA,NA
"712663669486653440","1301264879903481859",NA,NA
"1057731558638055425","1301264879899344896",NA,NA
"35164900","1301264879890956294",NA,NA
"3302265146","1301264879890898946",NA,NA
"1267195350256889856","1301264879878316037",NA,NA
"1145906078","1301264879865729024",NA,NA
"29154963","1301264879857344513",NA,NA
"2241615438","1301264879823675392",-122.3624139,37.948843
"793498399404240896","1301264879819530240",NA,NA
